nom	site	bucket	detail
laura lombardi	https://www.lauralombardi.com/	alive	200
jubilee couture	https://www.jubileecouture.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
la bottega di brunella	https://www.brunellapositano.it/	net-error	ENOTFOUND
linen connections	https://linenconnections.com.au/	net-error	ENOTFOUND
laurence delvallez	https://www.laurencedelvallez.be/	net-error	ENOTFOUND
lorna jane	https://www.lornajane.com.au/	net-error	ENOTFOUND
kudos	https://kudoskudos.co/	net-error	ENOTFOUND
jet	https://www.jetonline.co.za/	net-error	ENOTFOUND
kids foot locker	https://www.kidsfootlocker.com/	net-error	ENOTFOUND
icke berlin	https://www.icke-berlin.de/	net-error	ENOTFOUND
interparfums usa llc	https://www.interparfumsinc.com/	alive	200
live unlimited london	https://www.liveunlimitedlondon.com/	net-error	ENOTFOUND
lola ramona	https://www.lolaramona.com/	net-error	ENOTFOUND
lana baby	https://www.lana-organic.de/	net-error	ENOTFOUND
ixxxi jewelry	https://www.ixxxi-jewelry.com/	net-error	ENOTFOUND
la botte gardiane	https://www.labottegardiane.com/#?utm_source=GoodOnYou%20App&utm_medium=Referral	alive	200
louche	https://www.louchelondon.com/	alive	200
loved01	https://loved01.com/	alive	200
kant-garage	https://stilwerk.com/de/microsite/willkommen-in-berlin	net-error	ENOTFOUND
jb martin	http://www.jbmartin.fr/	net-error	ENOTFOUND
le club original	https://www.lecluboriginal.com/	net-error	ENOTFOUND
l.t. piver	http://www.piver.com/	alive	200
l'urv	https://www.lurv.com.au/	net-error	ENOTFOUND
kreizi beauty	http://kreizibeauty.com/	alive	200
jenest	http://www.jenest.com/	net-error	ENOTFOUND
lapuan kankurit	https://www.lapuankankurit.fi/	net-error	ENOTFOUND
lily lemon	http://www.instagram.co	net-error	ENOTFOUND
kincloch anderson	https://www.kinlochanderson.com/	alive	200
john john	https://www.johnjohndenim.com.br/	net-error	ENOTFOUND
j brand	https://www.jbrandjeans.com/	net-error	ENOTFOUND
kat maconie	https://katmaconie.com/	net-error	ENOTFOUND
isla in bloom	https://www.islainbloom.com.au/	net-error	ENOTFOUND
juwelier willer	https://willer.de/	alive	200
jude stuecker	https://www.judestuecker.com/	net-error	ENOTFOUND
khujo	https://www.khujo.com/	alive	200
jeroboam paris	https://jeroboamparis.com/	net-error	ENOTFOUND
la martina shoes	https://www.lamartina.com/	net-error	ENOTFOUND
l*space	https://www.lspace.com/	net-error	ENOTFOUND
la strada	https://lastradashoes.com/	net-error	ENOTFOUND
lovjoi	https://www.lovjoi.com/	net-error	ENOTFOUND
laccio	https://laccio.nl/	alive	200
luca-kayz	https://luca-kayz.de/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
laura bellariva	https://shop.laurabellariva.com/	net-error	ENOTFOUND
leos	https://www.leos-jeans.de/	net-error	ENOTFOUND
ivey abitz	https://iveyabitz.com/	net-error	ENOTFOUND
mister tee	https://www.urban-classics.net/	net-error	ENOTFOUND
le babe	https://www.lebabe.it/	alive	200
kazartt	https://kazartt.com/	net-error	ENOTFOUND
leem	https://www.leem.com/int	alive	200
lipora	http://www.liporaskin.com/	net-error	ENOTFOUND
luca	https://www.lucajackets.com/	net-error	ENOTFOUND
kunogigi	https://www.kunogigi.com/	alive	200
keer	http://www.keerworld.com/#/	net-error	ENOTFOUND
la petite mort	https://la-pm.com/	net-error	ENOTFOUND
jane	https://www.janeatelier.com/	net-error	ENOTFOUND
lands' end	https://www.landsend.com/	alive	200
le fix	https://www.le-fix.com/	alive	200
lavard	https://www.lavard.pl/	net-error	ENOTFOUND
kailas	https://kailasgear.com/	net-error	ENOTFOUND
joyya	https://joyya.com/en-au?oid=329&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
harris horology	https://harrishorology.com/	net-error	ENOTFOUND
kettner	https://www.kettner.com/	alive	200
kurt geiger	https://www.kurtgeiger.com/	blocked	403
louis philippe	http://www.louisphilippe.com/	net-error	ENOTFOUND
liebeskind berlin	https://www.liebeskind-berlin.com/	alive	200
inhabited art	https://inhabitedart.com/	alive	200
kat the label	https://www.katthelabel.com/	net-error	ENOTFOUND
luna & rose	https://lalunarose.com/	net-error	ENOTFOUND
la milanesa	https://www.lamilanesa.it/	alive	200
leysen	https://www.leysen.eu/en/	net-error	ENOTFOUND
messika	https://www.messika.com/	alive	200
legendary whitetails	https://www.deergear.com/	net-error	ENOTFOUND
it's a 10 haircare	http://www.itsa10haircare.com/	alive	200
lana organic	https://www.lana-organic.de/	net-error	ENOTFOUND
maria mcmanus	https://mariamcmanus.com/	net-error	ENOTFOUND
klo organic beauty	https://klobeauty.com/	net-error	ENOTFOUND
kering eyewear	https://www.keringeyewear.com/	alive	200
le château	http://www.lechateau.com/	net-error	ENOTFOUND
korali	https://www.korali-handmade.com/	alive	200
juli dans jewels	https://julidansjewels.nl/	net-error	ENOTFOUND
love is art	http://www.loveisartkit.com/	net-error	ENOTFOUND
louisa ballou	https://www.louisaballou.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
minuit sur terre	https://minuitsurterre.com/	net-error	ENOTFOUND
lucy	https://lucy.bg/	alive	200
kapdaa	https://kapdaa.com/	net-error	ENOTFOUND
industry of all nations	http://www.industryofallnations.com/	net-error	ENOTFOUND
kwaidan editions	https://kwaidaneditions.com/	net-error	ENOTFOUND
lipsy limited	https://www.next.co.uk/lipsy	blocked	403
lusso cloud	https://lussocloud.com/	net-error	ENOTFOUND
mango	https://www.mango.com/	net-error	ENOTFOUND
jordan	https://www.nike.com/us/en_us/c/jorda	http-dead	404
lullilu	https://www.lullilu.com/	alive	200
lime crime	http://www.limecrime.com/	net-error	ENOTFOUND
lagogo	http://www.lagogo.cn/	alive	200
kimoa	https://kimoa.com/	alive	200
just over the top	https://jott.com/	net-error	ENOTFOUND
kiko ouriversarias	https://www.ourivesariakiko.com/en/	net-error	ENOTFOUND
hannoush jewelers	https://www.hannoush.com/	blocked	403
lanefortyfive	https://lanefortyfive.com/	net-error	ENOTFOUND
luiza barcelos	https://www.luizabarcelos.com.br/	net-error	ENOTFOUND
mayer's markenschuhe	https://www.mayers-markenschuhe.de/	alive	200
luxuar fashion	https://www.luxuar-shop.com/	alive	200
ksubi	https://www.ksubi.com/eu	net-error	ENOTFOUND
lojas colombo	https://www.colombo.com.br/	net-error	ENOTFOUND
ilc	https://www.ilc-shoes.com/	net-error	ENOTFOUND
liz claiborne	https://www.jcpenney.com/	net-error	ENOTFOUND
la relaxed	https://www.larelaxed.com/	alive	200
locaite labs	https://www.locaitelabs.com/	net-error	ENOTFOUND
i.code	https://www.ikks.com/en/i.code/	net-error	ENOTFOUND
mackage	https://www.mackage.com/	net-error	ENOTFOUND
k-way	https://www.k-way.fr/	net-error	ENOTFOUND
matsuzakaya	https://www.matsuzakaya.co.jp/	net-error	ENOTFOUND
intimo	https://www.intimo.com.au/	alive	200
lazamani	https://www.lazamani.nl/	net-error	ENOTFOUND
maison catanzaro	https://maisoncatanzaro.com/	net-error	ENOTFOUND
let her	https://lether.shop/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
kolors by k ®	http://www.kolorsbyk.com/	alive	200
j'aton couture	http://www.jatoncouture.com/	net-error	ENOTFOUND
lolavie	http://www.lolavie.com/	net-error	ENOTFOUND
loupe organics	https://loupeorganics.com/	net-error	ENOTFOUND
lorde + belle	https://lordeandbelle.com/	alive	200
laurence dacade	https://www.laurence-dacade.com/	net-error	ENOTFOUND
laidback london	https://www.laidbacklondon.com/	net-error	ENOTFOUND
kaltur	https://www.kaltur.com/	net-error	ENOTFOUND
lindbergh	https://www.lindberghfashion.com/sv-se	net-error	ENOTFOUND
meridian	https://www.meridiangrooming.com/	net-error	ENOTFOUND
kitikate	https://www.kitikate.eu/	net-error	ENOTFOUND
krass optik	https://www.krass-optik.com/	net-error	ENOTFOUND
jōb cosmetics hawai'i	http://cosmeticshawaii.com/	net-error	ENOTFOUND
laquan smith	https://laquansmith.com/	net-error	ENOTFOUND
ito uroko	http://www.uroko-web.com/	dns-flaky	timeout/servfail on both
luna	https://www.fashion-luna.com/	net-error	redirect count exceeded
la fábrica de nikis	https://www.lafabricadenikis.com/	alive	200
kotofey	https://kotofey.ru/	net-error	ENOTFOUND
jcc	https://www.jcc.de/	alive	200
li parie	https://liparie.pl/	alive	200
m.gemi	https://mgemi.com/	alive	200
jakke	https://jakke.co.uk/	net-error	ENOTFOUND
lanvin	https://www.lanvin.com/	net-error	ENOTFOUND
lolina	https://lolinashop.com/	alive	200
lé buns	https://lebuns.com.au/	net-error	ENOTFOUND
l. s. ayres	https://web.archive.org/*/www.lsayres.com	net-error	ENOTFOUND
julius marlow	https://juliusmarlow.com.au/	net-error	ENOTFOUND
lauren manoogian	https://laurenmanoogian.com/	alive	200
long john	https://long-john.nl/	net-error	ENOTFOUND
liars & lovers	https://www.liarsandlovers.com/	dns-flaky	timeout/servfail on both
kaenon polarized	https://kaenon.com/	net-error	ENOTFOUND
lebes	https://www.lebes.com.br/	alive	200
la stupenderia	https://www.lastupenderia.com/en/	net-error	ENOTFOUND
les girls les boys	https://www.lesgirlslesboys.com/	net-error	ENOTFOUND
li-ning	https://en.lining.com/	blocked	403
lilian	https://www.lilianschoenen.nl/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
knwls	https://knwls.com/	net-error	ENOTFOUND
lotus moon skin care	http://www.lotusmoonskincare.com/	alive	200
jones bootmaker	https://www.jonesbootmaker.com/	alive	200
loulou studio	https://louloustudio.fr/en/	net-error	ENOTFOUND
jaz	http://jazwatch.com/	net-error	ENOTFOUND
hibar	http://www.hellohibar.com/	net-error	ENOTFOUND
mimikri	https://www.mimikri-design.com/	alive	200
hoodies	https://www.hoodies.co.il/	alive	200
jns	https://jnsonline.ru/	net-error	ENOTFOUND
milkweed baby	https://www.milkweedbaby.com/	alive	200
madness	https://www.madness-online.com/	net-error	ENOTFOUND
liebre style	https://www.liebrestyle.com/	net-error	ENOTFOUND
lamborghini	https://www.lamborghini.it/	net-error	ENOTFOUND
malone souliers	https://malonesouliers.com/	net-error	ENOTFOUND
malhia kent	https://www.malhia.fr/	net-error	ENOTFOUND
lakeyo	https://lakeyo.com/	net-error	ENOTFOUND
just b different	https://www.just-b-different.com/	alive	200
liv bergen	https://en.livbergen.de/	net-error	ENOTFOUND
lamel	https://lamelcosmetics.com/	net-error	ENOTFOUND
le chemiseur®	https://www.lechemiseur.fr/	net-error	ENOTFOUND
lorna murray	https://lornamurray.com.au/	net-error	ENOTFOUND
leatherstrata	https://leatherstrata.com/	alive	200
michi	https://michiny.com/	alive	200
kings of indigo	https://www.kingsofindigo.com/	net-error	ENOTFOUND
le modeste	https://www.lemodeste.fr/	blocked	403
maria aguyé	https://mariaaguye.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
la maison simons	https://www.simons.ca/en	net-error	ENOTFOUND
longlivethequeen	https://www.longlivethequeen.com/	net-error	ENOTFOUND
juicy couture	http://shop.davidjones.com.au/webapp/wcs/stores/servlet/SearchDisplay?searchTermScope=&searchType=1000&filterTerm=&maxPrice=&showResultsPage=true&langId=-1&beginIndex=0&sType=SimpleSearch&metaData=&fromBrandDirectory=1&pageSize=21&manufacturer=&resultCatEntryType=&catalogId=10051&pageView=image&searchTerm=&facet=mfName_ntk_cs%253AJuicy%2BCouture&minPrice=&categoryId=&storeId=10051&facetLabel=Juicy+Couture%3Futm_source%3DGoodOnYou+App	net-error	ENOTFOUND
lapin house	https://www.lapinhouse.com/	net-error	ENOTFOUND
livy	https://int.li-vy.com/	net-error	ENOTFOUND
ktg fashion house	http://officialktgfashionhouse.com/	alive	200
liverpool	http://www.liverpooljeans.com/	alive	200
lola	https://mylola.com/	alive	200
libbi nails	http://liberation-nails.com/	net-error	ENOTFOUND
lizush	https://lizush.com/	alive	200
king louie	https://www.kinglouie.eu/	alive	200
karma and luck	https://www.karmaandluck.com/	alive	200
lardini	https://www.lardini.com/	alive	200
jil sander	https://www.jilsander.com/	net-error	ENOTFOUND
lilixir	http://lilixir.com/	net-error	ENOTFOUND
love brand & co	https://lovebrand.com/	net-error	ENOTFOUND
leiser handelsgesellschaft	https://www.leiser.de/	alive	200
moda in pelle	https://www.modainpelle.com/	alive	200
maicazz	https://www.maicazz.nl/	tls-error	ERR_SSL_TLSV1_UNRECOGNIZED_NAME
klitmøller collective	https://www.klitmollercollective.dk/	net-error	ENOTFOUND
joslin	https://joslinstudio.com/	http-dead	402
macron	https://www.macron.com/	net-error	ENOTFOUND
mih jeans	http://www.mih-jeans.com/	alive	200
marionnaud	https://www.marionnaud.fr/	net-error	ENOTFOUND
lionel the label	https://lionelthelabel.com.au/	net-error	ENOTFOUND
liberty woman	https://www.liberty-woman.com/	alive	200
natalie therése	https://www.natalietherese.com/	alive	200
honey cake tiger	https://honeycaketiger.com/	alive	200
mancera	https://manceraparfums.us/	net-error	ENOTFOUND
lanidor	https://www.lanidor.com/	blocked	403
le silo bleu	http://lesilobleu.com/	net-error	ENOTFOUND
lily brown	https://lily-brw.com/	net-error	UND_ERR_CONNECT_TIMEOUT
keedo	https://keedo.co.za/	net-error	ENOTFOUND
hudson london	https://www.hudsonshoes.com/	net-error	ENOTFOUND
maxmila	https://maxmilaparis.com/	net-error	ENOTFOUND
lojas riachuelo	http://www.riachuelo.com.br/	net-error	ENOTFOUND
monni	https://desizomonni.com/	net-error	ENOTFOUND
kookaï	https://www.kookai.com/	net-error	ENOTFOUND
maison les énervés	https://maisonlesenerves.com/	alive	200
lords of harlech	https://lordsofharlech.com/	net-error	ENOTFOUND
koleha	https://koleha.com/	net-error	ENOTFOUND
la queue du chat	https://www.laqueueduchat.com/	blocked	403
lilly be organic	http://www.lillybe.com/	net-error	ENOTFOUND
mp massimo piombo	https://www.mpmassimopiombo.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
maison yusif	https://maisonyusif.com/	alive	200
jose real	https://joserealshoes.com/	net-error	ENOTFOUND
mac mode	https://mac-jeans.com/	alive	200
lecurve	https://www.lecurve.store/	alive	200
laura vita	https://lauravita.com/	net-error	ENOTFOUND
l’intervalle	https://lintervalle.eu/	net-error	ENOTFOUND
lou lingerie	https://www.lou-lingerie.fr/	net-error	ENOTFOUND
maison birks	https://www.birks.com/	alive	200
leotude	https://leotude.com/	dns-flaky	timeout/servfail on both
helen kaminski	https://www.helenkaminski.com/	net-error	ENOTFOUND
mipacha	https://www.mipacha.com/en/	alive	200
miidii	https://miidii-cn.com/	net-error	ECONNRESET
lakole	https://www.dot-st.com/lakole/	alive	200
leader	https://www.lojasleader.com.br/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
juwelier rubin	https://juwelier-rubin.de/	alive	200
les hommes	https://www.leshommes.com/it	http-dead	404
monaco ducks	https://www.monacoducks.com/	net-error	ENOTFOUND
manufaktura	https://manufaktura.cz/	net-error	ENOTFOUND
jacaru australia	https://www.jacaru.com/	net-error	ENOTFOUND
liebeskind	https://int.liebeskind-berlin.com/	alive	200
loveu organics	https://loveuorganics.com/	alive	200
maria la rosa	https://www.marialarosa.it/en	net-error	ENOTFOUND
leo lin	https://leolinofficial.com.au/	net-error	ENOTFOUND
lingadore	https://www.lingadore.nl/	net-error	ENOTFOUND
kylie minogue parfums	https://kylieminogueparfums.com/?country=US	net-error	ENOTFOUND
little indians	https://www.little-indians.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
love lolita	https://lovelolita.com/	net-error	ENOTFOUND
herbitual	https://myherbitual.com/	net-error	ENOTFOUND
jamie makeup	http://www.jamiemakeup.com/	alive	200
kibra	https://kibraofficial.com/	alive	200
m (+) plus design	https://mplus.berlin/	alive	200
local heroes	https://localheroesstore.com/en/	net-error	ENOTFOUND
lovechild	https://www.lovechild1979.com/	net-error	ENOTFOUND
modelinia	http://www.modelinia.com/	http-dead	404
kronstadt	https://www.kronstadt.dk/	net-error	ENOTFOUND
ksenia schnaider	https://www.kseniaschnaider.com/	alive	200
mainland skate & surf	https://mainlandskateandsurf.com/	alive	200
love who you are	http://bellebeauty.com/	net-error	ENOTFOUND
matahari department store	https://www.matahari.com/	net-error	ENOTFOUND
luisa spagnoli	https://www.luisaspagnoli.com/	net-error	ENOTFOUND
joe boxer	https://www.joeboxer.com/	alive	200
lusquinos	https://lusquinos.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
les tien	https://lestien.com/	net-error	ENOTFOUND
little bird revival	https://littlebirdrevival.com/	alive	200
joseff of hollywood	https://www.joseff-hollywood.com/	alive	200
minti	https://www.iloveminti.com/	net-error	ENOTFOUND
kiku boutique	http://www.kikuboutique.co.uk/	alive	200
mineral fusion	http://www.mineralfusion.com/	net-error	ENOTFOUND
little liffner	https://www.littleliffner.com/	alive	200
hv.polo	https://hv-polo.com/	alive	200
lolly's laundry	https://lollyslaundry.com/	net-error	ENOTFOUND
lamik beauty	https://lamikbeauty.com/	net-error	ENOTFOUND
l.credi	https://lcredi-munich.de/	net-error	ENOTFOUND
leona edmiston	https://www.leonaedmiston.com/	alive	200
kusaga athletic	https://www.kusagaathletic.com/	http-dead	402
mae & ivy	https://www.maeandivy.com/	net-error	ENOTFOUND
louisa bracq	https://www.louisabracq.com/	net-error	ENOTFOUND
lotus garden botanicals	http://www.lgbotanicals.com/	net-error	ENOTFOUND
lovett sundries	https://lovettsundries.com/	alive	200
lyle & scott scotland	https://lyleandscott.com/	alive	200
labucq	https://labucq.com/	net-error	ENOTFOUND
luxoptica	https://luxoptica.ua/	net-error	ENOTFOUND
kleckerliese	https://kleckerliese.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
lewanowicz	https://www.lewanowicz.com/	alive	200
kalishka's store	https://www.kalishka.com/	alive	200
mees	https://meesdesign.nl/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
libertydoll	https://sfw-official.jp/	dns-flaky	timeout/servfail on both
l'afshar	https://www.lafshar.com/	net-error	ENOTFOUND
just junkies	https://www.justjunkies.eu/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
linné botanicals	https://linnebotanicals.com/	net-error	ENOTFOUND
needles	https://needles.jp/	alive	200
mirth	https://mirthcaftans.com/	net-error	ENOTFOUND
karko	https://www.2karko.com/	http-dead	404
laseraway	https://www.laseraway.com/	net-error	ENOTFOUND
lulualways	http://lulualways.com/	net-error	ENOTFOUND
miss etam	https://www.missetam.nl/	alive	200
karmavore	https://karmavorebrand.com/	net-error	ENOTFOUND
kari kids	https://kari.com/	net-error	ENOTFOUND
jw anderson	https://www.jwanderson.com/	net-error	ENOTFOUND
lara mode	https://www.laramode.nl/	alive	200
locally grown clothing co.	https://locallygrownclothing.com/	dns-flaky	timeout/servfail on both
lalotti	https://www.lalotti.be/	alive	200
melasana soap	https://melaniekaufman.com/	alive	200
maison tahité	https://maisontahite.com/	net-error	ENOTFOUND
khu khu	https://khukhu.com/	net-error	ENOTFOUND
kontatto	https://www.kontatto.co/	alive	200
louxnyx	http://www.louxnyx.com/	alive	200
krwn	https://www.krwn.co/	alive	200
mizuno corporation	https://corp.mizuno.com/en	net-error	ENOTFOUND
mámbino organics	http://www.mambinoorganics.com/	net-error	ENOTFOUND
mac jeans	https://www.mac-jeans.com/	net-error	ENOTFOUND
martina spetlova	http://www.martinaspetlova.com/	alive	200
james lock & co. ltd	https://www.lockhatters.co.uk/	net-error	ENOTFOUND
la martina	https://www.lamartina.com/	net-error	ENOTFOUND
little legends	https://www.littlelegends.nl/	net-error	ENOTFOUND
liviana conti	https://www.livianaconti.com/	alive	200
mia contessa	https://www.miacontessa.com/	alive	200
ll precious creations	https://www.llpreciouscreations.com/	alive	200
leslii	http://leslii.de/	alive	200
kessler	https://www.ottokessler.com/	net-error	ENOTFOUND
lunavit	https://www.lunavit.com/	net-error	ENOTFOUND
luxzuz // one two	https://luxzuz.com/	net-error	ENOTFOUND
kūlson	https://www.kulson.de/	net-error	ENOTFOUND
lafayette homme	https://haussmann.galerieslafayette.com/en/mens-fashion/	alive	200
lollipops	https://www.lollipops.fr/	net-error	ENOTFOUND
mojave desert skin shield	https://mojavedesertskinshield.com/	net-error	ENOTFOUND
mandee	https://www.mandee.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
la machine cycle club	https://lamachine.cc/	alive	200
loding	https://www.loding.fr/en/	net-error	ENOTFOUND
masumi headwear	https://www.masumiheadwear.com/	net-error	ENOTFOUND
loevenich	https://loevenich-fashion.de/	net-error	ENOTFOUND
longines	https://www.longines.com/	alive	200
lemowe	http://lemowe.co.kr/	alive	200
malo	https://malo.it/	net-error	ENOTFOUND
maravilha natural	https://maravilhanatural.com.br/	alive	200
les vides anges perfumes	https://www.videsanges.com/	net-error	ENOTFOUND
mandarina duck	https://www.mandarinaduck.com/	net-error	ENOTFOUND
lusana	https://lusana.online/	alive	200
jugaad14	https://jugaad14.tokyo/pages/about	alive	200
kaes.	https://kaes.pl/	alive	200
miaydi	https://miaydi.com/	http-dead	402
khasto	https://www.khasto.com/en/	alive	200
laurence tavernier	https://www.laurencetavernier.fr/	net-error	ENOTFOUND
lola jeans	http://www.lola-jeans.com/	net-error	ENOTFOUND
killtec	https://www.killtec.de/	alive	200
lando studio	https://landostudio.com/	net-error	ENOTFOUND
kjus	https://www.kjus.com/	alive	200
jo malone london	https://www.jomalone.com/	net-error	ENOTFOUND
maxfaber	https://www.maxfaber.de/	net-error	ENOTFOUND
nicholas k	https://nicholask.com/	alive	200
mesolyft micro-needling skincare	http://www.mesolyft.com/	net-error	ENOTFOUND
michael kors	https://www.michaelkors.com/	alive	200
milkbarn	https://milkbarnkids.com/	alive	200
ledûb	https://www.ledub.com/	net-error	ENOTFOUND
lamarque	https://www.lamarquecollection.com/	net-error	ENOTFOUND
maureen	https://boutiquemaureen.com/	alive	200
loulou lollipop	https://louloulollipop.com/	net-error	ENOTFOUND
lidea	https://www.lidea.de/	net-error	ENOTFOUND
lily	https://www.lily-collection.com/	net-error	ENOTFOUND
j.d.v	http://www.jdvfashion.com/index2.html	net-error	ENOTFOUND
losano	https://losano.com/	net-error	ENOTFOUND
maison aida	https://aidaoze.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
maison michel	https://www.michel-paris.com/	net-error	ENOTFOUND
lott.	https://www.lottgioielli.com/	alive	200
lenox and sixteenth	https://lenoxandsixteenth.com/	net-error	ENOTFOUND
k m by l a n g e	https://www.kmbylange.com/	alive	200
love affair	https://www.love-affair.com/	alive	200
la portegna	https://www.laportegna.com/	net-error	ENOTFOUND
magic flying boots	https://www.magicflyingboots.co.uk/	net-error	ENOTFOUND
laflare	https://laflareusa.com/	alive	200
konges sløjd	https://kongessloejd.com/	net-error	ENOTFOUND
laboratoires longévité	https://www.thesimpleplan.co/	net-error	ENOTFOUND
nakedskin essentials	http://www.nakedskinessentials.com/	net-error	ENOTFOUND
mason garments	https://www.masongarments.com/	net-error	ENOTFOUND
laflore paris	https://lafloreparis.com/	alive	200
marie originals	https://marieoriginals.com/	net-error	ENOTFOUND
maurice malone	https://mauricemaloneusa.com/	alive	200
mukzin	https://shop.mukzin.com/	net-error	ENOTFOUND
marc-antoine barrois	https://marcantoinebarrois.com/	net-error	ENOTFOUND
meridaskin	http://www.meridaskin.com/	net-error	ENOTFOUND
myeyedr.	https://www.myeyedr.com/	blocked	403
lenny neimeyer	https://lennyniemeyer.com/landing-lennyniemeyer.html	http-dead	404
jennifer chamandi	https://www.jenniferchamandi.com/	alive	200
lylou the label	https://lylouthelabel.com/	alive	200
nakd. thai crystal deodorant	https://vasarii.com/	alive	200
jaded london	https://jadedldn.com/	net-error	ENOTFOUND
manic panic	https://manic-panic.info/	net-error	ENOTFOUND
natacha marro	https://www.natachamarro.com/	alive	200
lost ink	https://www.lost-ink.co.uk/	net-error	ENOTFOUND
liv metta	https://www.livmetta.com/	net-error	ENOTFOUND
malelions	https://www.malelions.com/	alive	200
message factory	https://messagefcty.com/	alive	200
macy's backstage	https://www.macysbackstage.com/	net-error	ENOTFOUND
lolo carolo	https://lolocarolo.com/	server-error	520
mania	https://maniafashionclothing.com/	alive	200
lotte department store	http://store.lotteshopping.com/	net-error	ENOTFOUND
kalaika	https://www.kalaika.berlin/	net-error	ENOTFOUND
leguano	https://www.leguano.eu/	alive	200
maria contigiani	https://www.mariacontigiani.it/en/	net-error	ENOTFOUND
isona linen	https://isonalinen.com/	net-error	ENOTFOUND
joyce&girls	https://www.joyceandgirls.com/	net-error	ENOTFOUND
miles culture	https://www.milesculture.com/	http-dead	402
missha	https://missha.com/	alive	200
masterpeace	http://masterpeace.ru/	net-error	ENOTFOUND
ldnr	https://www.lndr.uk/	net-error	ENOTFOUND
marble berriez	https://marbleberriez.nl/	alive	200
louembrace	https://louembrace.com/	net-error	ENOTFOUND
lois	https://loisjeanstore.com/	alive	200
majorica	http://www.majorica.com/es	net-error	ENOTFOUND
inlight organic skincare	http://www.hugyourskin.com/	net-error	ENOTFOUND
marina volpe	https://marinavolpe.com/	dns-flaky	timeout/servfail on both
mixeri	https://www.mixeri.com/	net-error	ENOTFOUND
livsn	https://www.livsndesigns.com/	alive	200
kipling	https://www.kipling.com/	net-error	ENOTFOUND
icepeak	https://www.icepeak.fi/	net-error	ENOTFOUND
lorreti	https://lorreti.com/	alive	200
markaware	https://markaware.jp/	net-error	ENOTFOUND
massi milano	https://massimilano.at/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
lounge nine	https://www.loungenine.com/en-en	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
licia florio	https://www.liciaflorio.com/	net-error	ENOTFOUND
kokolu	https://kokolu.eco/	net-error	ENOTFOUND
marloweville	https://www.marloweville.com/	net-error	ENOTFOUND
maiden lane	https://www.maidenlane.nl/	alive	200
laulhère	https://www.laulhere-france.com/	alive	200
kmart australia	https://www.kmart.co.nz/	blocked	403
kashmiria fashion	https://www.kashmiriafashion.it/	net-error	ENOTFOUND
logo	https://www.logoofficial.com/	alive	200
me+em	https://www.meandem.com/	alive	200
me%	https://www.dot-st.com/lowrysfarm/?dispNo=001044%3Futm_source%3DGoodOnYou+App	server-error	500
megan & co herbal apothecary and clinic	http://meganandco.com/	net-error	ENOTFOUND
lovely bird	https://www.shoplovelybird.com/	net-error	ENOTFOUND
iphoria design	https://www.iphoria.com/	net-error	ENOTFOUND
leonhard heyden	https://www.leonhard-heyden.com/	net-error	ENOTFOUND
lisette l montreal	https://lisettel.com/	alive	200
macian	https://maciancollection.com/	alive	200
maison amiir	https://maisonamiir.com/	http-dead	402
kids worldwide	https://kidsworldwide.shop/	alive	200
manuela conti	https://www.manuelaconti.com/	blocked	403
mayo chix	http://www.mayochix.hu/	alive	200
luxiny  luxurious bath & body	http://www.luxiny.com/	net-error	ENOTFOUND
lozza	https://www.lozzaocchiali.com/	net-error	ENOTFOUND
nature's alchemy	http://www.naturesalchemy.com/	alive	200
lunescape	https://lunescape.com/	net-error	ENOTFOUND
miss chase	https://misschase.com/	net-error	ENOTFOUND
moost wanted	https://www.moostwanted.com/	alive	200
lemondose	https://www.lemondose.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
noppies	https://www.noppies.com/	alive	200
marpple corporation	https://www.marpplecorp.com/	net-error	ENOTFOUND
meliora cleaning products	https://meliorameansbetter.com/?gad_source=1	net-error	ENOTFOUND
momsrack	https://momsrack.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
la boucle	https://laboucle.com/	net-error	ENOTFOUND
lucardi	https://www.lucardi.nl/	net-error	ENOTFOUND
milliana	https://www.millianna.com/	net-error	ENOTFOUND
leland francis	http://www.lelandfrancis.com/	alive	200
longevity london	https://longevity-london.com/	net-error	ENOTFOUND
